intstarttime,vcimsi,intenbid,intscrsrp,intpci,intnc1rsrp,intnc2rsrp,intnc3rsrp,intnc4rsrp,intnc5rsrp,intnc6rsrp,intnc7rsrp,intnc8rsrp,intmr_ta,intmr_uetranspowermargin,flong,flat
1584678141000 ,211255402,178395,67,155,\N,\N,\N,\N,\N,\N,\N,\N,16,55,114.082803,22.544277
1584679281000 ,481141615,688740,74,286,68,54,\N,\N,\N,\N,\N,\N,0,59,114.082589,22.545511
1584679281000 ,481141615,688740,74,286,49,38,\N,\N,\N,\N,\N,\N,0,59,114.082589,22.545511
1584679286000 ,481141615,688740,71,286,36,\N,\N,\N,\N,\N,\N,\N,0,55,114.08246,22.545629
1584679286000 ,481141615,688740,71,286,66,59,53,\N,\N,\N,\N,\N,0,55,114.08246,22.545629
1584679291000 ,481141615,688740,75,286,52,\N,\N,\N,\N,\N,\N,\N,0,63,114.08246,22.545629
1584679296000 ,481141615,688740,75,286,52,52,\N,\N,\N,\N,\N,\N,0,63,114.082331,22.545726
1584679301000 ,481141615,688740,71,286,52,\N,\N,\N,\N,\N,\N,\N,0,63,114.082331,22.54579
1584679291000 ,481141615,688740,74,286,30,29,\N,\N,\N,\N,\N,\N,0,63,114.082331,22.545726
1584678033000 ,526304686,178395,70,155,57,47,46,\N,\N,\N,\N,\N,16,55,114.081645,22.54328
1584679276000 ,481141615,688740,73,286,\N,\N,\N,\N,\N,\N,\N,\N,0,59,114.082589,22.545511
1584679281000 ,481141615,688740,74,286,35,30,\N,\N,\N,\N,\N,\N,0,59,114.082589,22.545511
1584679796000 ,403553149,179461,64,502,63,\N,\N,\N,\N,\N,\N,\N,32,50,114.079284,22.54476
1584679284000 ,408493660,688740,70,285,40,35,\N,\N,\N,\N,\N,\N,0,63,114.082782,22.54564
1584679284000 ,408493660,688740,70,285,66,64,62,\N,\N,\N,\N,\N,0,63,114.082782,22.54564
1584679289000 ,408493660,688740,74,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082782,22.54564
1584679294000 ,408493660,688740,75,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.08276,22.54564
1584679299000 ,408493660,688740,75,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.08276,22.54564
1584679289000 ,408493660,688740,74,285,44,\N,\N,\N,\N,\N,\N,\N,0,63,114.08276,22.54564
1584678027000 ,535095979,178395,80,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.08158,22.5449
1584678033000 ,535095979,178395,72,1,59,58,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.5449
1584678033000 ,535095979,178395,72,1,66,66,65,\N,\N,\N,\N,\N,16,63,114.081559,22.5449
1584678033000 ,535095979,178395,72,1,49,46,43,\N,\N,\N,\N,\N,16,63,114.081559,22.5449
1584678038000 ,535095979,178395,78,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.5449
1584678038000 ,535095979,178395,77,1,34,29,28,\N,\N,\N,\N,\N,16,63,114.08158,22.544921
1584678038000 ,535095979,178395,77,1,56,48,48,\N,\N,\N,\N,\N,16,63,114.08158,22.544921
1584678038000 ,535095979,178395,77,1,73,69,67,\N,\N,\N,\N,\N,16,63,114.08158,22.544921
1584678038000 ,535095979,178395,77,1,49,46,43,\N,\N,\N,\N,\N,16,63,114.08158,22.544921
1584678043000 ,535095979,178395,77,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.08158,22.544921
1584678043000 ,535095979,178395,77,1,34,29,28,\N,\N,\N,\N,\N,16,63,114.081602,22.544943
1584678039000 ,414911044,178395,87,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.079842,22.544803
1584678039000 ,414911044,178395,87,1,79,77,76,\N,\N,\N,\N,\N,\N,\N,114.079928,22.544707
1584679817000 ,81862649,179461,69,503,\N,\N,\N,\N,\N,\N,\N,\N,16,51,114.080014,22.544299
1584678180000 ,379112613,178395,54,154,44,40,\N,\N,\N,\N,\N,\N,\N,\N,114.080035,22.545114
1584678180000 ,379112613,178395,54,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080035,22.545114
1584678180000 ,379112613,178395,54,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080035,22.545114
1584680386000 ,76749027,179461,67,503,\N,\N,\N,\N,\N,\N,\N,\N,0,56,114.079885,22.544288
1584680380000 ,76749027,179461,68,503,\N,\N,\N,\N,\N,\N,\N,\N,0,56,114.079885,22.544288
1584680365000 ,76749027,179461,68,503,\N,\N,\N,\N,\N,\N,\N,\N,0,55,114.079885,22.544288
1584680288000 ,70655893,179461,20,503,15,13,\N,\N,\N,\N,\N,\N,32,24,114.079434,22.544556
1584680288000 ,70655893,179461,20,503,21,\N,\N,\N,\N,\N,\N,\N,32,24,114.079434,22.544556
1584678008000 ,282033672,178395,64,154,\N,\N,\N,\N,\N,\N,\N,\N,16,57,114.080443,22.544814
1584680198000 ,402713979,179461,40,501,28,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.079542,22.544685
1584680198000 ,402713979,179461,42,501,28,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.079542,22.544685
1584680198000 ,402713979,179461,41,501,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.079542,22.544685
1584680198000 ,402713979,179461,41,501,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.079542,22.544685
1584678010000 ,214033263,178395,61,155,\N,\N,\N,\N,\N,\N,\N,\N,32,54,114.082524,22.544395
1584678013000 ,214033263,178395,62,155,51,\N,\N,\N,\N,\N,\N,\N,32,54,114.082524,22.544395
1584678023000 ,214033263,178395,64,155,\N,\N,\N,\N,\N,\N,\N,\N,32,57,114.082567,22.544438
1584678586000 ,57189073,178395,50,154,46,44,36,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678585000 ,57189073,178395,52,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678585000 ,57189073,178395,52,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678585000 ,57189073,178395,54,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678586000 ,57189073,178395,50,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678568000 ,64141742,178395,49,154,49,47,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678568000 ,64141742,178395,49,154,25,23,17,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678568000 ,64141742,178395,49,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678585000 ,57189073,178395,52,154,46,45,\N,\N,\N,\N,\N,\N,\N,\N,114.080228,22.544868
1584678585000 ,57189073,178395,54,154,45,40,\N,\N,\N,\N,\N,\N,\N,\N,114.08025,22.544889
1584680303000 ,72286190,179461,76,502,75,\N,\N,\N,\N,\N,\N,\N,0,63,114.079563,22.545576
1584680303000 ,72286190,179461,76,502,39,39,\N,\N,\N,\N,\N,\N,0,63,114.079563,22.545576
1584680179000 ,74965136,179461,77,502,38,37,\N,\N,\N,\N,\N,\N,0,63,114.079563,22.545608
1584680184000 ,74965136,179461,76,502,74,\N,\N,\N,\N,\N,\N,\N,0,63,114.079563,22.545597
1584680184000 ,74965136,179461,76,502,39,37,\N,\N,\N,\N,\N,\N,0,63,114.079563,22.545597
1584680179000 ,74965136,179461,77,502,74,\N,\N,\N,\N,\N,\N,\N,0,63,114.079563,22.545608
1584678489000 ,279519507,178395,65,1,\N,\N,\N,\N,\N,\N,\N,\N,16,55,114.082739,22.544964
1584678452000 ,59167233,178395,54,154,30,22,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678452000 ,59167233,178395,54,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678476000 ,66398123,178395,47,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678496000 ,413521998,178395,60,154,\N,\N,\N,\N,\N,\N,\N,\N,16,51,114.080615,22.5449
1584678496000 ,413521998,178395,60,154,61,58,\N,\N,\N,\N,\N,\N,16,51,114.080615,22.5449
1584678506000 ,413521998,178395,58,154,\N,\N,\N,\N,\N,\N,\N,\N,16,52,114.080615,22.5449
1584678506000 ,413521998,178395,58,154,53,\N,\N,\N,\N,\N,\N,\N,16,52,114.080615,22.5449
1584678490000 ,413521998,178395,58,154,53,\N,\N,\N,\N,\N,\N,\N,16,48,114.081044,22.545232
1584678490000 ,413521998,178395,58,154,64,\N,\N,\N,\N,\N,\N,\N,16,48,114.080615,22.5449
1584678501000 ,413521998,178395,62,154,\N,\N,\N,\N,\N,\N,\N,\N,16,52,114.080615,22.5449
1584678501000 ,413521998,178395,62,154,61,\N,\N,\N,\N,\N,\N,\N,16,52,114.080615,22.5449
1584677986000 ,475759966,685799,61,379,43,36,33,29,26,26,39,34,0,63,113.363967,23.106426
1584677991000 ,475759966,685799,46,379,31,45,31,48,45,54,53,\N,0,63,113.365219,23.106491
1584678104000 ,402710817,685799,48,380,53,50,49,\N,\N,\N,\N,\N,2,63,113.361419,23.106554
1584678478000 ,278877927,685799,65,379,83,26,22,78,32,58,\N,\N,0,63,113.364379,23.106382
1584678475000 ,452533898,685799,57,380,\N,\N,\N,\N,\N,\N,\N,\N,1,63,113.36264,23.106468
1584678488000 ,279757095,685799,58,379,19,76,22,20,31,26,\N,\N,0,63,113.364334,23.10634
1584678498000 ,279757095,685799,56,379,54,49,24,23,17,82,24,22,0,63,113.364189,23.106405
1584678503000 ,279757095,685799,58,379,27,23,77,26,20,28,\N,\N,0,63,113.364059,23.106349
1584678278000 ,319084607,690594,76,336,79,76,49,45,44,40,\N,\N,1,63,113.368003,23.105117
1584678285000 ,358599267,690594,47,338,\N,\N,\N,\N,\N,\N,\N,\N,2,32,113.368415,23.102949
1584678283000 ,361597735,690594,47,338,\N,\N,\N,\N,\N,\N,\N,\N,2,63,113.368415,23.102949
1584678437000 ,67299691,690594,44,336,51,43,41,38,37,\N,\N,\N,3,48,113.37017,23.106781
1584678447000 ,159591237,690594,55,338,54,50,49,\N,\N,\N,\N,\N,4,63,113.368156,23.101533
1584678457000 ,159591237,690594,66,338,67,57,68,62,58,41,38,33,4,63,113.368217,23.102306
1584678462000 ,159591237,690594,70,338,64,61,60,71,69,62,52,36,4,63,113.36824,23.102661
1584678294000 ,319084607,690594,70,337,65,77,64,52,49,44,55,53,0,63,113.367767,23.104259
1584678263000 ,319084607,690594,61,336,51,50,67,61,45,44,39,38,2,63,113.368072,23.106029
1584676980000 ,476885898,690843,42,280,34,33,32,30,30,23,19,18,3,63,113.387359,23.128023
1584677021000 ,476885898,690843,42,280,37,36,34,35,34,14,13,\N,3,63,113.387382,23.128011
1584677026000 ,257448582,690843,65,280,53,51,53,51,49,58,53,51,1,63,113.386611,23.12712
1584677026000 ,420199053,690843,49,280,48,46,36,53,49,43,\N,\N,1,30,113.387168,23.126972
1584676909000 ,290083427,690843,43,280,38,37,36,28,23,34,33,33,2,63,113.386718,23.127872
1584676909000 ,428765889,690843,46,280,48,37,36,46,45,45,43,47,1,63,113.386886,23.126756
1584676909000 ,476885898,690843,42,280,38,35,34,25,22,21,17,16,2,62,113.387428,23.12783
1584676914000 ,64667346,690843,67,280,60,54,46,46,64,44,40,38,1,63,113.387062,23.127185
1584676914000 ,290083427,690843,40,280,36,35,28,26,35,35,6,29,2,63,113.386718,23.127883
1584677047000 ,295135918,690843,66,280,61,52,49,54,51,49,46,62,0,63,113.387207,23.126371
1584677047000 ,476885898,690843,55,280,47,47,42,42,41,35,27,26,2,63,113.387359,23.128011
1584676883000 ,476885898,690843,55,280,45,44,43,44,39,31,21,20,2,63,113.387405,23.127925
1584676888000 ,1152209,690843,59,280,58,56,70,57,50,46,46,\N,1,63,113.387489,23.126403
1584677006000 ,476885898,690843,40,280,36,34,37,32,27,19,17,\N,3,61,113.387359,23.128023
1584677011000 ,476885898,690843,43,280,38,35,35,35,32,19,18,\N,3,63,113.387359,23.128011
1584677062000 ,476885898,690843,58,280,53,48,39,31,29,27,\N,\N,2,63,113.387359,23.127883
1584677067000 ,462936533,690843,56,128,49,47,46,43,33,30,49,42,0,63,113.385688,23.127037
1584677016000 ,476885898,690843,44,280,37,35,35,35,32,21,15,\N,3,63,113.387382,23.128011
1584677037000 ,476885898,690843,46,280,37,35,31,31,31,26,25,22,2,63,113.387382,23.128011
1584677139000 ,15508089,690843,61,280,53,58,48,44,43,61,55,48,1,63,113.386741,23.127368
1584677139000 ,85242540,690843,61,280,38,38,47,45,45,25,49,\N,1,63,113.386268,23.127132
1584677139000 ,248998115,690843,63,280,64,64,63,67,65,39,37,61,0,63,113.386352,23.127229
1584677139000 ,295226747,690843,60,280,54,61,54,53,52,50,60,55,1,63,113.386718,23.127143
1584677093000 ,483339258,690843,56,280,47,46,42,34,36,31,28,28,2,63,113.387359,23.127883
1584677098000 ,1312016,690843,69,280,61,58,54,53,39,56,51,50,1,63,113.387298,23.126649
1584677134000 ,1312016,690843,67,280,51,40,39,39,55,44,37,34,2,63,113.387466,23.126617
1584677077000 ,483339258,690843,57,280,41,43,36,23,33,26,23,22,2,41,113.387359,23.127883
1584676996000 ,476885898,690843,45,280,40,38,38,31,30,26,18,\N,2,63,113.387359,23.128023
1584676955000 ,476885898,690843,41,280,39,35,28,28,26,19,16,14,3,63,113.387336,23.128023
1584676960000 ,1152209,690843,72,280,60,60,56,56,67,63,55,61,1,63,113.386741,23.127079
1584677292000 ,9563895,690843,82,280,71,64,58,55,51,46,49,51,1,63,113.38665,23.127058
1584677252000 ,299715317,690843,62,128,\N,\N,\N,\N,\N,\N,\N,\N,0,63,113.385276,23.127037
1584677252000 ,248084473,690843,68,280,61,60,53,47,62,60,60,57,1,63,113.387084,23.126756
1584677323000 ,93007399,690843,66,128,62,39,34,68,51,48,44,39,0,63,113.385986,23.126874
1584677323000 ,6392966,690843,70,280,36,35,29,28,44,62,50,67,2,63,113.386627,23.127691
1584677323000 ,263106415,690843,61,280,\N,\N,\N,\N,\N,\N,\N,\N,2,63,113.387123,23.128067
1584677323000 ,424043354,690843,71,280,67,64,47,34,29,66,48,64,2,63,113.387336,23.127315
1584677328000 ,93007399,690843,66,128,64,63,62,37,36,71,55,48,0,63,113.385902,23.126895
1584677262000 ,248084473,690843,57,280,56,55,50,48,46,41,60,51,1,63,113.387382,23.126693
1584677262000 ,263106415,690843,59,280,54,\N,\N,\N,\N,\N,\N,\N,2,63,113.388351,23.128665
1584677262000 ,299715317,690843,73,280,\N,\N,\N,\N,\N,\N,\N,\N,0,57,113.386199,23.12696
1584677262000 ,419986130,690843,73,280,58,56,50,43,69,47,45,44,0,63,113.386741,23.126777
1584677313000 ,6392966,690843,68,280,68,60,57,39,36,37,51,47,2,63,113.386627,23.127691
1584677313000 ,263106415,690843,57,280,51,51,\N,\N,\N,\N,\N,\N,2,42,113.387123,23.128067
1584677318000 ,6392966,690843,65,280,61,56,54,49,44,42,61,48,2,63,113.386627,23.127691
1584677318000 ,263106415,690843,61,280,\N,\N,\N,\N,\N,\N,\N,\N,2,63,113.387123,23.128067
1584677339000 ,6392966,690843,69,280,64,59,57,40,36,29,41,55,2,63,113.386627,23.127691
1584677339000 ,263106415,690843,54,280,46,\N,\N,\N,\N,\N,\N,\N,2,63,113.387123,23.128067
1584677339000 ,456772618,690843,53,280,59,57,50,45,48,40,38,\N,1,63,113.387168,23.126605
1584677344000 ,93007399,690843,63,128,60,59,56,42,64,57,43,36,0,63,113.385749,23.126886
1584677303000 ,239799918,690843,51,280,43,42,44,51,50,\N,\N,\N,0,63,113.386352,23.127046
1584677303000 ,263106415,690843,56,280,49,48,\N,\N,\N,\N,\N,\N,2,63,113.387123,23.128067
1584677380000 ,6392966,690843,65,280,44,40,30,51,32,56,55,67,2,63,113.387084,23.126928
1584677380000 ,8462039,690843,70,280,54,48,48,55,50,49,40,37,0,63,113.386482,23.127004
1584677380000 ,422343826,690843,79,280,55,44,44,57,51,46,55,54,1,63,113.386589,23.126703
1584677380000 ,461392755,690843,65,280,57,55,55,66,61,56,52,49,1,63,113.387405,23.12667
1584677405000 ,260957472,690843,53,280,56,51,49,48,\N,\N,\N,\N,1,63,113.386375,23.127111
1584677410000 ,93007399,690843,63,128,59,42,38,71,54,50,41,38,0,63,113.385406,23.126928
1584677410000 ,254386457,690843,57,128,57,57,55,\N,\N,\N,\N,\N,1,63,113.385879,23.127176
1584677410000 ,8462039,690843,67,280,51,44,56,51,36,50,\N,\N,0,63,113.386459,23.126993
1584677380000 ,468054569,690843,72,280,48,54,58,56,45,36,75,58,0,63,113.386802,23.126478
1584677385000 ,93007399,690843,70,128,64,63,41,75,54,47,40,39,0,63,113.385604,23.126907
1584677385000 ,6392966,690843,66,280,63,58,55,54,\N,\N,\N,\N,1,63,113.3871,23.126939
1584677385000 ,8462039,690843,69,280,58,56,50,42,52,42,\N,\N,0,54,113.386459,23.126993
1584677385000 ,422343826,690843,54,280,53,48,45,40,36,52,47,\N,1,63,113.386436,23.126123
1584677385000 ,461392755,690843,67,280,61,59,57,63,60,58,48,44,1,63,113.387252,23.126522
1584677385000 ,468054569,690843,64,280,61,50,56,52,48,42,38,32,1,63,113.386825,23.126564
1584677272000 ,263106415,690843,52,280,\N,\N,\N,\N,\N,\N,\N,\N,2,63,113.387168,23.128044
1584677272000 ,299715317,690843,74,280,56,54,63,53,48,58,57,\N,0,63,113.386589,23.126928
1584677272000 ,419986130,690843,73,280,57,44,36,62,44,43,52,37,0,63,113.386779,23.126747
1584677420000 ,8462039,690843,68,280,67,50,55,53,47,37,\N,\N,0,63,113.386459,23.126993
1584677420000 ,8501737,690843,71,280,53,39,37,64,63,66,58,57,2,63,113.387298,23.12738
1584677420000 ,197374104,690843,55,280,56,53,49,35,43,40,38,37,1,50,113.387084,23.126522
1584677426000 ,93007399,690843,63,128,65,58,57,47,44,75,56,38,1,63,113.385276,23.126939
1584677257000 ,299715317,690843,61,128,40,40,60,30,42,33,62,60,0,63,113.385833,23.126993
1584679550000 ,294601182,690843,63,280,57,53,45,64,51,50,50,54,0,63,113.386741,23.127164
1584679551000 ,454123008,690843,67,280,\N,\N,\N,\N,\N,\N,\N,\N,0,63,113.386932,23.12638
1584679556000 ,454123008,690843,60,280,61,57,\N,\N,\N,\N,\N,\N,0,63,113.386932,23.126392
1584679556000 ,461762854,690843,59,280,59,44,37,44,35,43,55,54,1,63,113.386695,23.126178
1584679561000 ,197072833,690843,56,128,54,52,58,33,27,25,29,19,1,63,113.385253,23.127529
1584679561000 ,251566469,690843,59,128,61,58,57,39,33,72,68,60,1,63,113.385925,23.127185
1584679561000 ,420145586,690843,61,128,61,59,58,31,32,31,61,55,1,63,113.385688,23.127283
1584679561000 ,475532459,690843,59,128,22,34,29,65,53,50,35,33,1,63,113.385856,23.127325
1584679504000 ,435672737,690843,66,128,64,62,76,69,41,29,41,38,1,60,113.385688,23.127283
1584679504000 ,454857560,690843,50,128,50,49,51,24,44,43,26,39,3,63,113.388069,23.12725
1584679504000 ,482915022,690843,60,128,54,\N,\N,\N,\N,\N,\N,\N,0,63,113.385856,23.127325
1584679504000 ,192547210,690843,64,280,54,51,50,40,39,38,46,41,1,63,113.387252,23.126895
1584679617000 ,420145586,690843,66,128,58,32,31,61,56,50,77,69,1,63,113.385688,23.127283
1584679617000 ,475532459,690843,59,128,25,34,30,62,54,54,48,38,0,63,113.385833,23.127315
1584679617000 ,249720802,690843,53,280,38,43,40,35,\N,\N,\N,\N,0,63,113.386199,23.127164
1584679719000 ,481750794,690843,68,280,62,57,56,48,42,41,\N,\N,1,63,113.386741,23.126628
1584679724000 ,430352407,690843,67,128,59,37,77,70,61,56,82,78,1,63,113.385688,23.127292
1584679724000 ,475532459,690843,61,128,52,24,30,24,62,56,58,50,1,63,113.385818,23.127315
1584679724000 ,3051181,690843,68,280,58,52,59,53,\N,\N,\N,\N,1,63,113.387016,23.127176
1584679724000 ,95430025,690843,84,280,58,57,57,56,53,52,65,63,0,63,113.386459,23.126661
1584679576000 ,475532459,690843,57,128,20,24,21,53,51,55,31,30,0,63,113.385833,23.127315
1584679576000 ,98021920,690843,59,280,44,44,49,44,37,42,40,31,1,63,113.386611,23.126371
1584679576000 ,236612795,690843,58,280,55,53,43,65,55,45,56,51,2,63,113.386543,23.127433
1584679735000 ,475532459,690843,62,128,55,21,17,22,22,63,51,48,0,63,113.385818,23.127315
1584679735000 ,3051181,690843,62,280,54,51,48,50,42,39,54,46,1,63,113.38665,23.127143
1584679735000 ,255288038,690843,68,280,54,54,65,63,55,63,60,58,2,63,113.386779,23.127143
1584679689000 ,419934841,690843,60,128,40,30,60,55,52,77,69,70,1,63,113.385665,23.127292
1584679791000 ,430352407,690843,68,128,31,76,70,60,56,81,79,56,1,63,113.385688,23.127292
1584679791000 ,470135261,690843,61,128,59,50,47,67,48,43,41,44,1,63,113.385856,23.127315
1584679832000 ,89557196,690843,66,128,33,27,45,40,36,35,49,40,0,63,113.385963,23.127058
1584679832000 ,287242280,690843,46,128,50,48,44,39,33,25,46,64,0,42,113.385643,23.126531
1584679832000 ,430352407,690843,68,128,64,62,59,30,30,77,69,60,1,63,113.385688,23.127292
1584679827000 ,89557196,690843,64,128,26,43,38,37,36,46,42,\N,0,63,113.385963,23.127058
1584679827000 ,430352407,690843,68,128,49,38,32,28,77,69,59,56,1,63,113.385643,23.127304
1584679827000 ,66339116,690843,60,280,52,51,43,42,47,42,42,54,1,63,113.386756,23.127304
1584679755000 ,59618528,690843,76,128,49,41,41,53,42,70,58,57,1,63,113.385406,23.127025
1584679893000 ,430352407,690843,62,128,63,60,59,31,76,70,60,55,1,60,113.385665,23.127292
1584679893000 ,472253743,690843,60,128,58,53,52,63,37,30,32,55,1,55,113.385833,23.127357
1584679899000 ,430352407,690843,68,128,63,49,33,75,66,61,56,51,1,63,113.385665,23.127292
1584679899000 ,472253743,690843,56,128,57,52,50,58,58,39,37,32,1,63,113.385833,23.127357
1584679801000 ,430352407,690843,68,128,62,40,32,28,76,66,60,58,1,63,113.385688,23.127292
1584679801000 ,470135261,690843,63,128,57,54,52,63,54,51,38,34,1,63,113.385856,23.127336
1584679801000 ,98102417,690843,53,280,54,49,28,22,43,39,44,40,2,63,113.387443,23.128034
1584679965000 ,430352407,690843,62,128,63,61,51,41,32,76,69,59,1,63,113.385665,23.127292
1584679965000 ,472253743,690843,59,128,57,52,64,36,31,28,35,30,1,63,113.385856,23.127389
1584679868000 ,462964778,690843,57,280,39,37,37,37,37,37,46,43,1,63,113.386352,23.127283
1584679868000 ,463852827,690843,73,280,59,57,47,59,53,51,50,52,0,63,113.386566,23.126832
1584679873000 ,430352407,690843,68,128,50,32,76,70,60,55,53,84,1,63,113.385665,23.127292
1584679873000 ,472253743,690843,58,128,59,57,56,60,55,36,33,29,1,63,113.385833,23.127357
1584679873000 ,66339116,690843,81,280,70,48,46,44,41,41,36,47,1,63,113.386695,23.127058
1584679919000 ,430352407,690843,67,128,50,31,76,65,60,55,54,83,1,63,113.385665,23.127292
1584679919000 ,472253743,690843,64,128,63,31,31,27,38,53,49,48,0,63,113.385833,23.127368
1584680027000 ,195940146,690843,68,280,65,64,63,62,61,55,51,44,0,63,113.386589,23.12696
1584680027000 ,248963756,690843,61,280,49,64,58,43,57,57,53,63,1,63,113.386543,23.127433
1584680124000 ,470340787,690843,52,280,52,50,64,47,40,30,28,23,0,63,113.385879,23.127336
1584680129000 ,470340787,690843,55,128,53,50,47,39,62,24,21,\N,0,63,113.385856,23.127336
1584680129000 ,85563036,690843,69,280,60,58,50,58,57,55,66,60,1,51,113.387016,23.127099
1584680144000 ,251927485,690843,55,128,52,52,45,42,41,49,48,55,2,63,113.387725,23.127229
1584680148000 ,62917848,690843,54,280,\N,\N,\N,\N,\N,\N,\N,\N,1,63,113.387207,23.126661
1584680144000 ,198851672,690843,55,280,54,53,51,49,68,50,43,\N,1,63,113.386566,23.127777
1584680144000 ,481007210,690843,52,280,56,49,45,63,21,\N,\N,\N,0,63,113.385856,23.127325
1584680093000 ,198851672,690843,49,280,49,48,46,46,51,41,41,38,1,63,113.386505,23.127883
1584680093000 ,259896734,690843,76,280,64,41,62,45,61,44,61,45,0,63,113.386505,23.126918
1584680098000 ,480753578,690843,65,128,50,47,64,22,22,63,\N,\N,1,63,113.385833,23.127336
1584680098000 ,198851672,690843,49,280,53,51,44,44,53,42,33,61,1,63,113.38652,23.127851
1584680098000 ,259896734,690843,79,280,62,58,62,38,62,50,61,51,0,63,113.386505,23.126918
1584680006000 ,430352407,690843,65,128,64,58,30,76,69,60,55,50,1,63,113.385665,23.127292
1584680006000 ,472253743,690843,54,128,55,53,51,58,51,37,36,32,1,63,113.385833,23.127401
1584680006000 ,191314952,690843,69,280,62,57,57,49,42,41,38,65,0,63,113.386886,23.127262
1584680006000 ,195940146,690843,68,280,62,56,49,57,51,55,55,49,0,63,113.38652,23.127067
1584680221000 ,420397603,690843,64,128,64,57,40,30,45,26,57,53,1,63,113.38562,23.127325
1584680221000 ,486139714,690843,50,128,67,29,28,27,26,24,60,56,1,63,113.385795,23.127292
1584680277000 ,257285854,690843,49,280,34,32,32,32,32,26,25,24,2,63,113.387252,23.127958
1584680283000 ,186503598,690843,62,128,58,57,54,65,59,54,43,60,0,63,113.385986,23.126918
1584680021000 ,59771544,690843,79,128,67,67,64,43,36,33,30,38,0,63,113.385475,23.1268
1584680021000 ,430352407,690843,63,128,64,63,48,33,76,68,61,58,1,63,113.385665,23.127292
1584680021000 ,472253743,690843,54,128,57,61,60,39,33,32,37,66,1,63,113.385833,23.127401
1584680262000 ,186503598,690843,84,280,66,60,60,59,48,51,50,50,1,63,113.386955,23.126886
1584680165000 ,473221334,690843,48,280,49,44,44,42,30,30,29,52,1,63,113.387229,23.127872
1584680170000 ,88736696,690843,67,128,49,45,50,39,34,59,\N,\N,0,63,113.384117,23.127464
1584680170000 ,486139714,690843,58,128,55,53,60,55,34,32,31,31,1,63,113.385879,23.127336
1584680170000 ,11417131,690843,61,280,45,44,49,44,63,62,59,53,1,63,113.386718,23.127185
1584680170000 ,465860033,690843,79,280,67,52,50,43,36,45,55,48,0,63,113.386177,23.126981
1584680195000 ,86829962,690843,58,128,64,63,55,57,46,44,36,65,0,63,113.385902,23.127271
1584680195000 ,251927485,690843,56,128,52,49,45,41,40,49,54,48,2,63,113.38768,23.127176
1584680195000 ,486139714,690843,60,128,63,57,37,30,48,48,47,54,0,53,113.385833,23.127304
1584680195000 ,88736696,690843,61,280,54,61,54,56,48,44,44,54,0,63,113.387145,23.127067
1584680195000 ,465860033,690843,73,280,60,54,43,34,38,36,57,53,0,63,113.386398,23.126972
1584680201000 ,486139714,690843,59,128,59,55,30,30,27,25,49,51,0,63,113.385818,23.127325
1584680165000 ,88736696,690843,60,128,\N,\N,\N,\N,\N,\N,\N,\N,1,63,113.384117,23.127464
1584680165000 ,251927485,690843,54,128,53,50,45,42,41,48,54,48,2,63,113.387748,23.127315
1584680165000 ,465860033,690843,68,128,64,57,50,44,42,54,49,49,0,63,113.385276,23.127046
1584680165000 ,486139714,690843,53,128,52,48,47,46,64,38,35,31,1,63,113.385879,23.127336
